Scaffold,Inhibitor,Noninhibitor,OddsRatio,p_value,
C(=Cc1cccc2ccccc12)c1ccccc1,0,1,0,1,0
C(=Cc1ccccc1)C1=NCCN1,0,1,0,1,0
C(=Cc1ccccc1)C=NNc1nc(-c2ccccc2)cs1,0,1,0,1,0
C(=Cc1ccccc1)C=NNc1nc2ccccc2s1,0,1,0,1,0
C(=Cc1ccccc1)CN1CCC2CCCCC21,0,1,0,1,0
C(=Cc1ccccc1)CN1CCCCC1,0,1,0,1,0
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,0,1,0
C(=Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,0,1,0,1,0
C(=Cc1ccccc1)CNCc1cccc2ccccc12,0,1,0,1,0
C(=Cc1ccccc1)Cc1ccccc1,0,1,0,1,0
C(=Cc1ccco1)C=NN1CCN(c2ccccc2)CC1,0,1,0,1,0
C(=Cc1ccno1)c1ccccc1,0,1,0,1,0
C(=Cc1cnc2ccccc2c1)c1ccccc1,0,1,0,1,0
C(=Cc1nc(-c2ccccc2)no1)c1ccccc1,0,1,0,1,0
C(=Cc1nc2ccccc2s1)c1cnn(-c2ccccc2)c1,0,1,0,1,0
C(=Cc1ncc(-c2ccccc2)cn1)c1ccccc1,0,1,0,1,0
C(=NC12CN3CN(CN(C3)C1)C2)c1cccnc1,0,1,0,1,0
C(=NC12CN3CN(CN(C3)C1)C2)c1cccs1,0,1,0,1,0
C(=NC1CCCCC1)=NC1CCCCC1,0,1,0,1,0
C(=NC1CCCCC1)c1ccccc1,0,1,0,1,0
C(=NC1CCCOC1)c1ccc2c(c1)OCO2,0,1,0,1,0
C(=NC=Nc1ccccc1)c1ccccc1,0,1,0,1,0
C(=NCCN1CCOCC1)=NC1CCCCC1,0,1,0,1,0
C(=NCCOCc1ccccc1)c1cn[nH]c1,0,1,0,1,0
C(=NCc1cccc2ccccc12)c1cccc2ccccc12,0,1,0,1,0
C(=NCc1cncnc1)c1ccccc1,0,1,0,1,0
C(=NN1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccccc1,0,1,0,1,0
C(=NN1CCN(Cc2cccc3ccccc23)CC1)c1ccccc1,0,1,0,1,0
C(=NN=C(Nc1ccccn1)c1ccccn1)c1ccccc1,0,1,0,1,0
C(=NN=Cc1ccccc1)c1ccccc1,0,1,0,1,0
C(=NNc1ccc2ccccc2n1)c1ccccc1,0,1,0,1,0
C(=NNc1ccc2cccnc2n1)c1ccccc1,0,1,0,1,0
C(=NNc1ccccc1)c1ccc(N2CCOCC2)cc1,0,1,0,1,0
C(=NNc1ccccc1)c1cnn(-c2ccccc2)c1,0,1,0,1,0
C(=NNc1ccccn1)c1cccn1-c1ccccc1,0,1,0,1,0
C(=NNc1ccccn1)c1cccs1,0,1,0,1,0
C(=NNc1ccnc(-c2ccccc2)n1)c1ccccc1,0,1,0,1,0
C(=NNc1cnon1)c1ccccc1,0,1,0,1,0
C(=NNc1nc(-c2ccccc2)cs1)c1cccnc1,0,1,0,1,0
C(=NNc1nc(-c2ccccc2)cs1)c1ccco1,0,1,0,1,0
C(=NNc1nc2c(s1)CCCC2)c1ccccc1,0,1,0,1,0
C(=NNc1nc2ccccc2[nH]1)c1ccccc1,0,1,0,1,0
C(=NNc1nc2ccccc2s1)c1c[nH]c2ccccc12,0,1,0,1,0
C(=NNc1nccs1)c1ccccc1,0,1,0,1,0
C(=NOCc1ccccc1)c1c(-c2ccccc2)nc2ccccn12,0,1,0,1,0
C(=NOCc1ccccc1)c1ccc(-c2ccsc2)o1,0,1,0,1,0
C(=NOCc1ccccc1)c1cn[nH]c1,0,1,0,1,0
C(=Nc1c(-c2ccccc2)nc2n1CCS2)c1ccccc1,0,1,0,1,0
C(=Nc1c(-c2ccco2)nc2ccccn12)c1ccc(-c2ccccc2)o1,0,1,0,1,0
C(=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)OCO2,0,1,0,1,0
C(=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1,0,1,0,1,0
C(=Nc1cccc2ccccc12)c1ccccc1,0,1,0,1,0
C(=Nc1ccccc1)Nc1ccccc1,0,1,0,1,0
C(=Nc1ccccc1)c1ccccc1,0,1,0,1,0
C(=Nc1ccn[nH]1)N1CCCCCC1,0,1,0,1,0
C(=Nc1cnc2ccccc2c1)c1ccc2ccccc2n1,0,1,0,1,0
C(=Nc1cnc2ccccc2c1)c1ccccc1,0,1,0,1,0
C(=Nn1cnnc1)c1ccc(-c2ccccc2)o1,0,1,0,1,0
C(=Nn1cnnc1)c1cccc(COc2ccccc2)c1,0,1,0,1,0
C(=Nn1cnnc1)c1cccs1,0,1,0,1,0
C(=Nn1cnnc1-c1ccccc1)c1ccccc1,0,1,0,1,0
C(CCN1CC1)CN1CC1,0,1,0,1,0
C(CCN1CCCCC1)=C(c1ccccc1)c1ccccc1,0,1,0,1,0
C(CCN1CCCCc2ncccc21)=NOCCC1CC2OCOC2O1,0,1,0,1,0
C(CCN1CCCCc2ncccc21)=NOCc1cn(C2CCOC2)nn1,0,1,0,1,0
C(CCN1CCCc2ncccc21)=NOCCC1CC2OCOC2O1,0,1,0,1,0
C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=NOCc1cn(C2CCOC2)nn1,0,1,0,1,0
C(CCN1CCc2ncccc2C1)=NOC1CCCCO1,0,1,0,1,0
C(CCN1CCc2ncccc2C1)=NOCc1cn(C2CCOC2)nn1,0,1,0,1,0
C(CCOCC1CO1)COCC1CO1,0,1,0,1,0
C(CCOCc1ccccc1)=NOC1CCCCO1,0,1,0,1,0
C(CCOCc1ccccc1)=NOCCC1CC2OCOC2O1,0,1,0,1,0
C(CCOCc1ccccc1)=NOCCCOCc1ccccc1,0,1,0,1,0
C(CCOCc1ccccc1)=NOCCCOCc1ccco1,0,1,0,1,0
C(CCOCc1ccccc1)=NOCCN1CCCc2ncccc21,0,1,0,1,0
C(CCOCc1ccccc1)=NOCc1cc(-c2ccccc2)no1,0,1,0,1,0
C(CCOCc1ccccc1)=NOCc1cn(C2CCOC2)nn1,0,1,0,1,0
C(CCc1ccco1)=NCc1ccccc1,0,1,0,1,0
C(CN1CCCC1)=C(c1ccccc1)c1ccccn1,0,1,0,1,0
C(COCC1CO1)COCC1CO1,0,1,0,1,0
C(Cc1nn[nH]n1)c1nn[nH]n1,0,1,0,1,0
C(Nc1ccccc1)=c1ccnc2c1=CCCC2,0,1,0,1,0
C1=C(CC2NCCc3ccccc32)CC2c3ccccc3CCN2C1,0,1,0,1,0
C1=C(CCNc2ncnc(N3CCOCC3)n2)CCCC1,0,1,0,1,0
C1=C(Cc2ccccn2)c2ccccc2C1,0,1,0,1,0
C1=C(c2ccccc2)CCCC1,0,1,0,1,0
C1=C(c2ccccc2)CCN(CCCOc2ccccc2)C1,0,1,0,1,0
C1=C2C(CC3OC3C23OCCCO3)c2c[nH]cc2C1,0,1,0,1,0
C1=C2C(CC3OC3C23OCCCO3)c2cn(Cc3ccccc3)cc2C1,0,1,0,1,0
C1=C2C(CCC3=NCCN23)C2CCC3CCCC3C2C1,0,1,0,1,0
C1=C2C3CCCC3CCC2C2CCCCC2C1,0,1,0,1,0
C1=C2C3CCCCC3CCC2C2CC3OC4(CCCCO4)CC3C2C1,0,1,0,1,0
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1,0,1,0,1,0
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,0,1,0,1,0
C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,0,1,0,1,0
C1=C2CCC3C4CCCC4CCC3C2CCC1C1SCCS1,0,1,0,1,0
C1=C2CCCCC2C2=C(C1C1C=C3CCCCC3C3=C1C1CC4OC5(CCCCO5)CC4C1CC3)C1CC3OC4(CCCCO4)CC3C1CC2,0,1,0,1,0
C1=C2CCCCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,0,1,0,1,0
C1=C2CN3CCC4CC(COC1)C2CC43,0,1,0,1,0
C1=CC(CC=NOC2CCCCO2)OCC1,0,1,0,1,0
C1=CC(CC=NOCCC2CC3OCOC3O2)OCC1,0,1,0,1,0
C1=CC(CC=NOCCCOCc2ccccc2)OCC1,0,1,0,1,0
C1=CC(CC=NOCCCOCc2ccco2)OCC1,0,1,0,1,0
C1=CC(CC=NOCc2cn(C3CCOC3)nn2)OCC1,0,1,0,1,0
C1=CC(CCON=C2CCCC3c4c[nH]cc4CCC23)OCC1,0,1,0,1,0
C1=CC(CCON=CCCOCc2ccccc2)OCC1,0,1,0,1,0
C1=CC(NC2CCC(OC3CCC(OC4CCCOC4)OC3)OC2)CCC1,0,1,0,1,0
C1=CC(ON=C2CC(c3ccccc3)Oc3ccccc32)COC1,0,1,0,1,0
C1=CC(ON=C2CCCC3c4c[nH]cc4CCC23)COC1,0,1,0,1,0
C1=CC(ON=CCCN2CCc3ncccc3C2)COC1,0,1,0,1,0
C1=CC(Oc2ccccc2)C(CON=C2CCCC3c4c[nH]cc4CCC23)OC1c1ccccc1,0,1,0,1,0
C1=CC(Oc2ccccc2)C(CON=CCCN2CCc3nc(-c4ccccc4)c(-c4ccccc4)cc3C2)OC1c1ccccc1,0,1,0,1,0
C1=CC(c2ccccc2)OCC1Oc1ccc(C2CCCC2)cc1,0,1,0,1,0
C1=CC2(OCCCO2)C2OC2C1,0,1,0,1,0
C1=CC2(OCCCO2)C2OC2C12CC=NO2,0,1,0,1,0
C1=CC23CCC14CCCCC4C2=CCC1CCCC13,0,1,0,1,0
C1=CC23CCC1CC2C1CCCCC1CC3,0,1,0,1,0
C1=CC23CCNCc4cccc(c42)OC3CC1,0,1,0,1,0
C1=CC2C(CCC3C4CCCCC4CCC23)c2ccccc21,0,1,0,1,0
C1=CC2C3C=CC(C3)C2C1,0,1,0,1,0
C1=CC2C3CCCCC3CCC2C2CCCC12,0,1,0,1,0
C1=CC2CC(C1)C2,0,1,0,1,0
C1=CC2CC1c1cn(-c3nc[nH]n3)cc12,0,1,0,1,0
C1=CC2CC=C3COC(O1)C32,0,1,0,1,0
C1=CC2CCC1C1C[NH+](CCC[NH+]3CCOCC3)CC21,0,1,0,1,0
C1=CC2CCCC2C(OC2CCCCO2)O1,0,1,0,1,0
C1=CC2CCCCC2CC1,0,1,0,1,0
C1=CC2CCCN2C1,0,1,0,1,0
C1=CC2COC=CC2C1,0,1,0,1,0
C1=CC2OC1c1cn(-c3ccccc3)cc12,0,1,0,1,0
C1=CC2c3ccccc3NC(c3ccc4c(c3)OCO4)C2C1,0,1,0,1,0
C1=CC2c3cn(-c4ccccc4)cc3C1C21CC1,0,1,0,1,0
C1=CC2c3cn(CN4CCOCC4)cc3C1C1c3cn(CN4CCOCC4)cc3C21,0,1,0,1,0
C1=CC2c3cn(CN4CCSCC4)cc3C1C1c3cn(CN4CCSCC4)cc3C21,0,1,0,1,0
C1=CCC2C3CC4C(C3C1)C24,0,1,0,1,0
C1=CCC=C1,0,1,0,1,0
C1=CCCC1,0,1,0,1,0
C1=CCCC=C1,0,1,0,1,0
C1=CCCC=CCCC=CC1,0,1,0,1,0
C1=CCN(CCON=C(c2ccccc2)c2ccccc2)CC1,0,1,0,1,0
C1=COC(c2ccccc2)CC1,0,1,0,1,0
C1=Cc2c(ccc3c2OCC=C3)OC1,0,1,0,1,0
C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,0,1,0,1,0
C1=Cc2ccccc2Nc2ccccc21,0,1,0,1,0
C1=NC(Nc2ccccc2)=NC2(CCCCC2)N1,0,1,0,1,0
C1=NC2(CCCCC2)n2c(nc3ccccc32)N1,0,1,0,1,0
C1=NC2(CCCCCC2)n2c(nc3ccccc32)N1,0,1,0,1,0
C1=NC=NC(c2ccccc2)N1c1ccccc1,0,1,0,1,0
C1=NC=NCN1CCCCc1ccccc1,0,1,0,1,0
C1=NC=NCN1c1cccc(CSc2ccccc2)c1,0,1,0,1,0
C1=NCC2N=CN=C2N1,0,1,0,1,0
C1=NCCCS1,0,1,0,1,0
C1=NCCN1Cc1ccccc1,0,1,0,1,0
C1=NCC[N+]1(CCc1ccccc1)Cc1ccccc1,0,1,0,1,0
C1=NCN(CCc2ccccc2)CN1,0,1,0,1,0
C1=NCN(Cc2ccco2)CN1,0,1,0,1,0
C1=NCNC(Nc2ccccc2)=N1,0,1,0,1,0
C1=NN(Cc2ccccc2)CC1,0,1,0,1,0
C1=Nc2c(NCc3ccccc3)ncnc2Oc2ccccc21,0,1,0,1,0
C1=Nc2ccccc2C(c2ccccc2)=[NH+]C1,0,1,0,1,0
C1=Nn2c(nnc2-c2ccccc2)SC1,0,1,0,1,0
C1=[N+]2C(=Nc3ccccc32)CN1c1ccccc1,0,1,0,1,0
C1=[NH+]C2CCCCC2[NH+]=C1,0,1,0,1,0
C1=[NH+]CCC1,0,1,0,1,0
C1=[NH+]CCc2cc3c(cc21)OCO3,0,1,0,1,0
C1=c2ccccc2=C2c3ccccc3OCC12,0,1,0,1,0
C1C2CC3OC1CC3N2,0,1,0,1,0
C1CC2(C1)CCC2,0,1,0,1,0
C1CC2(CCN1)NCCO2,0,1,0,1,0
C1CC2=C3CCC4C5CC35CCC24C1,0,1,0,1,0
C1CC2CC(C1)C2,0,1,0,1,0
C1CC2CCC(C1)N2,0,1,0,1,0
C1CC2CCC1CO2,0,1,0,1,0
C1CC2CCC34CCC(CCC3CC2C1)C4,0,1,0,1,0
C1CC2CCCC(C1)C2,0,1,0,1,0
C1CC2CCCC(C1)N2,0,1,0,1,0
C1CC2CN(CCCN3CCOCC3)C(C1)O2,0,1,0,1,0
C1CC2CNC3C4(C1)C2CC31OCOC12CCC1CC4C2C1,0,1,0,1,0
C1CC2CNCC1C2,0,1,0,1,0
C1CC2COC(C1)O2,0,1,0,1,0
C1CC2OC1C1CNCC21,0,1,0,1,0
C1CC2OC2CC1C1CO1,0,1,0,1,0
C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2,0,1,0,1,0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0,1,0,1,0
C1CCC(CC2CCCCC2)CC1,0,1,0,1,0
C1CCC(COC2CCCCO2)OC1,0,1,0,1,0
C1CCC(COCC2COC(OC3CCCCC3OC3CCCCO3)C2)OC1,0,1,0,1,0
C1CCC(N2CCN(C3CCCCO3)CC2)OC1,0,1,0,1,0
C1CCC(NC2CCCCC2)CC1,0,1,0,1,0
C1CCC(OC2CC3OC4(CCCCO4)OC3CO2)CC1,0,1,0,1,0
C1CCC(OC2CCCCO2)CC1,0,1,0,1,0
C1CCC(OC2CCCOC2)OC1,0,1,0,1,0
C1CCC(OC2CCOC2OC2CCCCO2)OC1,0,1,0,1,0
C1CCC(OC2CCOCC2)OC1,0,1,0,1,0
C1CCC(OC2OCCC2OC2CCCCO2)CC1,0,1,0,1,0
C1CCC(OCN2CCOC2)CC1,0,1,0,1,0
C1CCC2(C1)N1CC3CC(C1)CN2C3,0,1,0,1,0
C1CCC2(CC1)CCN(CCCN1CCOCC1)CC2,0,1,0,1,0
C1CCC2(CC1)CCNCC2,0,1,0,1,0
C1CCC2(CC1)CC[NH2+]CC2,0,1,0,1,0
C1CCC2(CC1)N=NCO2,0,1,0,1,0
C1CCC2(CC1)NCCO2,0,1,0,1,0
C1CCC2(CC1)OCCO2,0,1,0,1,0
C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1,0,1,0,1,0
C1CCC2(CC3CCC4C5CCC(OC6CCC(OC7CC(OC8OCCCC8OC8CCCCO8)CCO7)CO6)CC5CCC4C3O2)NC1,0,1,0,1,0
C1CCC2=C(C1)CCCC2,0,1,0,1,0
C1CCC2=C(CC1)CCC2,0,1,0,1,0
C1CCC2C(C1)CCC13CCC(CC1)CC23,0,1,0,1,0
C1CCC2C(C1)CCC1CC3CCCC12C3,0,1,0,1,0
C1CCC2C(C1)CCC1CCCCC12,0,1,0,1,0
C1CCC2C(C1)CCCC21CCCO1,0,1,0,1,0
C1CCC2C3=C(CCC2C1)C1CCCC1CC3,0,1,0,1,0
C1CCC2CC2C1,0,1,0,1,0
C1CCC2CNCCC2C1,0,1,0,1,0
C1CCC2NCCC2C1,0,1,0,1,0
C1CCC2OC2C1,0,1,0,1,0
C1CCC2OCOC2C1,0,1,0,1,0
C1CCCCCCC1,0,1,0,1,0
C1CCCNCCC1,0,1,0,1,0
C1CCC[NH+](CCCC[NH+]2CCCCCCC2)CCC1,0,1,0,1,0
C1CCN(CCCN2CCCCC2)CC1,0,1,0,1,0
C1CCN(CCCN2CCNCC2)CC1,0,1,0,1,0
C1CCN(c2nc3nonc3nc2N2CCCC2)C1,0,1,0,1,0
C1CCN2CCCC2C1,0,1,0,1,0
C1CCc2c(nc3nnnn3c2NC2CCCC2)C1,0,1,0,1,0
C1CCc2nnnn2CC1,0,1,0,1,0
C1CN2CC3CC2C1O3,0,1,0,1,0
C1CNC(CCNC2C3CC4CC(C3)CC2C4)C1,0,1,0,1,0
C1CNC(CN=NCC2=NCCN2)=N1,0,1,0,1,0
C1CNCC2(C1)CCNCC2,0,1,0,1,0
C1CNCCN(C2C3CC4CC(C3)CC2C4)C1,0,1,0,1,0
C1CNCCOCCNCCN1,0,1,0,1,0
C1COC1,0,1,0,1,0
C1COCN1,0,1,0,1,0
C1COCOC1,0,1,0,1,0
C1CSCO1,0,1,0,1,0
C1C[NH+]=[NH+]1,0,1,0,1,0
C1C[NH2+]CCN1,0,1,0,1,0
C1Cc2[nH]nc(-c3[nH]nc4c3CNCC4)c2CN1,0,1,0,1,0
C1N2CN3CN1CN(C2)C3,0,1,0,1,0
C1N2CN3CN1C[NH+](C2)C3,0,1,0,1,0
C1NCC2CC12,0,1,0,1,0
C1OC2COC3OCOC3C2O1,0,1,0,1,0
C1OCC(C2CC3OCOC3O2)O1,0,1,0,1,0
C1OCOCO1,0,1,0,1,0
C=C1C(=O)C23CC1CCC2C12CCCCC1CC3OC2,0,1,0,1,0
C=C1C(=O)CC2C1CCC1C3CCC(=O)CC3=CCC21,0,1,0,1,0
C=C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,0,1,0,1,0
C=C1C(=O)NN(c2ccccc2)C1=O,0,1,0,1,0
C=C1C=CC2(OCCCO2)C2OC12,0,1,0,1,0
C=C1C=CNC=N1,0,1,0,1,0
C=C1CC23CC1CCC2C12CCCC4CNC1C3CC42,0,1,0,1,0
C=C1CC23CC4C5C6CC(OC(=O)c7ccccc7)CC57C(C2CC1CC37)N4C6,0,1,0,1,0
C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,0,1,0,1,0
C=C1CC2C(CCC3C4CCCCC4=CCC23)C1=O,0,1,0,1,0
C=C1CC2C=CC1C2,0,1,0,1,0
C=C1CC=CCCC2CCC12,0,1,0,1,0
C=C1CCC(c2ccoc2)C(=O)CCC2CCC12,0,1,0,1,0
C=C1CCC2C1CCC1C3CCCCC3CCC21,0,1,0,1,0
C=C1CCC2CC1c1cc3c(cc1O2)OC12C4COC1C(=O)C(=CC2C3=O)C4,0,1,0,1,0
C=C1CCC=CCCC2CCC12,0,1,0,1,0
C=C1CCCCC1=O,0,1,0,1,0
C=C1CCCc2ccccc2C1,0,1,0,1,0
C=C1CCN(c2ccccn2)CC1,0,1,0,1,0
C=C1CCOC2NC(=O)C1NC2=O,0,1,0,1,0
C=C1CN2CCC34C(=Nc5ccccc53)CC1CC24,0,1,0,1,0
C=C1NC(=O)CNC(=O)CNC(=O)CCNC(=O)C(C2CCN=CN2)NC1=O,0,1,0,1,0
C=C1NC2CCC34c5ccccc5N5C=C6C7CC8C(CCC89c8ccccc8N(C=C(C1CC23)C54)C69)NC7=C,0,1,0,1,0
C=C1OC(=O)c2ccccc21,0,1,0,1,0
C=C1SC=C(c2ccccc2)N1c1ccccc1,0,1,0,1,0
C=C1Sc2ccccc2C1=O,0,1,0,1,0
C=C1c2ccccc2C(=O)C2C(=O)C3C(=O)CC(=O)CC3CC12,0,1,0,1,0
C=C1c2ccccc2C=Cc2ccccc21,0,1,0,1,0
C=C1c2ccccc2CCc2ccccc21,0,1,0,1,0
C=C1c2ccccc2COc2ccccc21,0,1,0,1,0
C=C1c2ccccc2CSc2ccccc21,0,1,0,1,0
C=C1c2ccccc2Sc2ccccc21,0,1,0,1,0
C=c1[nH]c(=C2C(=O)c3ccccc3C2=O)c2cn(-c3ccccc3)cc12,0,1,0,1,0
C=c1[nH]n(-c2ccccc2)c(=O)c1=Cc1c[nH]n(-c2ccccc2)c1=O,0,1,0,1,0
C=c1cc2[nH]c(=O)c(=Cc3ccc(OCCOc4ccccc4)cc3)c(=N)n2o1,0,1,0,1,0
C=c1cc[nH]c1=Cc1ccc(Cc2ccc(CC3=NC(=O)C=C3)[nH]2)[nH]1,0,1,0,1,0
C=c1ccc2cc3cc(=C)ccc3cc2c1,0,1,0,1,0
C=c1cccc(NOC(=O)C=Cc2ccccc2)c1=C,0,1,0,1,0
C=c1ccccc1=C,0,1,0,1,0
C=c1ccsc1=Cc1cn(CC(=O)N2CCOCC2)c(=O)s1,0,1,0,1,0
C=c1sc(=CNC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)s1,0,1,0,1,0
N1=C(c2nn[nH]n2)NN=C(c2nn[nH]n2)N1,0,1,0,1,0
N=C(C(=O)NC1C(=O)N2C=CCSC12)c1ccco1,0,1,0,1,0
N=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,0,1,0,1,0
N=C(CC(=O)Nc1ccccn1)c1ccccc1,0,1,0,1,0
N=C(CCCOc1ccccc1-c1ccccc1)N1CCCCC1,0,1,0,1,0
N=C(CNC(=O)c1ccccc1)c1ccccc1,0,1,0,1,0
N=C(COc1ccccc1)c1c[nH]c(=O)[nH]c1=O,0,1,0,1,0
N=C(N=c1[nH]c2c(c(=O)[nH]1)CCC2)Nc1cccc2ccccc12,0,1,0,1,0
N=C(N=c1[nH]c2c(c(=O)[nH]1)CCC2)Nc1ccccc1,0,1,0,1,0
N=C(N=c1[nH]c2ccccc2o1)NC(=O)c1ccccc1,0,1,0,1,0
N=C(N=c1nccc[nH]1)Nc1ccccc1,0,1,0,1,0
N=C(NOC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,0,1,0,1,0
N=C(NOC(=O)c1ccccc1)c1ccccc1,0,1,0,1,0
N=C(Nc1ccccc1)Nc1cccc2ccccc12,0,1,0,1,0
N=C(Nc1ccccc1)Nc1ccccc1,0,1,0,1,0
N=C(Nc1ccccc1)c1ccccc1,0,1,0,1,0
N=C(c1ccc2ccccc2c1)c1ccccc1Cc1ccccc1,0,1,0,1,0
N=C(c1ccccc1)c1ccccc1,0,1,0,1,0
N=C1C(=O)N(c2ccccc2)c2ccccc21,0,1,0,1,0
N=C1C=CC2C(=O)OC3CC(CC=CC(OC4CCCCO4)CC=CC=C4COC1C42)OC1(CCCC(C2CCCCC2)O1)C3,0,1,0,1,0
N=C1CC(=O)CC(c2ccccc2)C1,0,1,0,1,0
N=C1CC(=O)c2cc3ccccc3cc2C1=O,0,1,0,1,0
N=C1CC(c2ccccc2)C=C(CSc2cccc(-c3ccccc3)n2)O1,0,1,0,1,0
N=C1CC(c2ccccc2)C=C2Sc3ccccc3N12,0,1,0,1,0
N=C1CC(c2ccco2)c2c(n[nH]c2-c2ccccc2)O1,0,1,0,1,0
N=C1CC(c2cccs2)C=C(c2ccccc2)O1,0,1,0,1,0
N=C1CC(c2cnc3ccccc3c2)C=CO1,0,1,0,1,0
N=C1CC2(CCC3(CC2)OCCO3)C2=C(CCCC2=O)O1,0,1,0,1,0
N=C1CC2C(CCC3c4ccccc4CCC32)C1=O,0,1,0,1,0
N=C1CC2CC(C1)C2,0,1,0,1,0
N=C1CC2CCC3c4ccccc4CCC3C2C1,0,1,0,1,0
N=C1CC2c3ccccc3N3C(=N)CC4c5ccccc5N1C4C23,0,1,0,1,0
N=C1CCC2=C(CCCC2)N1c1ccccc1,0,1,0,1,0
N=C1CCCC(=O)C1,0,1,0,1,0
N=C1CCCCNCCCCC1=N,0,1,0,1,0
N=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,0,1,0,1,0
N=C1CCCS1,0,1,0,1,0
N=C1CCCc2[nH]c(-c3ccccc3)[nH+]c21,0,1,0,1,0
N=C1CCCc2c1[nH]c1ccccc21,0,1,0,1,0
N=C1CCCc2occc21,0,1,0,1,0
N=C1CCCc2oncc21,0,1,0,1,0
N=C1CCc2c(n[nH]c2CSc2ccccc2)O1,0,1,0,1,0
N=C1CN(N2CCOCC2)NO1,0,1,0,1,0
N=C1Cc2ccccc2C1=O,0,1,0,1,0
N=C1N=C(Cc2ccco2)C(=O)N1c1ccccc1,0,1,0,1,0
N=C1N=CN(CC=Cc2ccccc2)C2N=CNC12,0,1,0,1,0
N=C1N=Cc2cc3ccccc3cc21,0,1,0,1,0
N=C1NC(=O)C(=Cc2ccc(Sc3ccccc3)o2)S1,0,1,0,1,0
N=C1NC(=O)C(=Cc2cccs2)S1,0,1,0,1,0
N=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)S1,0,1,0,1,0
N=C1NC2(CCCC2)Cc2ccccc21,0,1,0,1,0
N=C1NC2CS(=O)(=O)CC2S1,0,1,0,1,0
N=C1NCC2C1C2c1ccccc1,0,1,0,1,0
N=C1NNC2(S1)C(=O)Nc1ccccc12,0,1,0,1,0
N=C1SC2CS(=O)(=O)CC2N1CCc1ccccc1,0,1,0,1,0
N=C1c2cc(S(=O)(=O)N3CCCCC3)ccc2-c2ccc(S(=O)(=O)N3CCCCC3)cc21,0,1,0,1,0
N=C1c2ccccc2NC1OC(=O)Nc1ccccc1,0,1,0,1,0
N=C1c2ccccc2OC2(C(=O)Nc3ccccc3)CC12,0,1,0,1,0
N=C1c2ccccc2OC2CC12,0,1,0,1,0
N=c1[nH]c(CCN2C(=O)c3ccccc3C2=O)cs1,0,1,0,1,0
N=c1c2c[nH]nc2ncn1Nc1ccccc1,0,1,0,1,0
N=c1cnc2ccccc2nc1,0,1,0,1,0
N=c1nc2ccccc2c[nH]1,0,1,0,1,0
N=c1nc[nH]c2c1ccn2C1CCCO1,0,1,0,1,0
O=C(C(=O)c1cccc2ccccc12)c1cccc2ccccc12,0,1,0,1,0
O=C(C1CC(=O)N(C2CCCC2)C1)N1CCC2(CC1)OCCO2,0,1,0,1,0
O=C(C1CC2C=CC1C2)N1CCN(CC=Cc2ccccc2)CC1,0,1,0,1,0
O=C(C1CCCC1)N(c1ccccc1)C1C=CS(=O)(=O)C1,0,1,0,1,0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,1,0,1,0
O=C(C1CCCNC1)N1CCNCC1,0,1,0,1,0
O=C(C1CCCNC1)N1CCOCC1,0,1,0,1,0
O=C(C1CCN(S(=O)(=O)N2CCCC2)CC1)N1CCCCC1,0,1,0,1,0
O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCN(c2ccccc2)CC1,0,1,0,1,0
O=C(C1CCN(S(=O)(=O)c2cccc3nonc23)CC1)N1CCCCC1,0,1,0,1,0
O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCN(c2ccccc2)CC1,0,1,0,1,0
O=C(C1CCN(c2nc3ccccc3s2)CC1)N1CCCCC1,0,1,0,1,0
O=C(C1CCNCC1)N1CCCCC1,0,1,0,1,0
