,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
2535,31,47,31,12,31,18,31,6,14,6,24,31,31,31,24,50,47,31,31,14,31,14,31,14,50,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,31,47,31,12,31,18,31,31,31,47,31,14,31,14,24,31,32,31,14,50,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,31,47,31,12,31,18,31,47,31,14,31,24,31,32,14,24,31,32,31,14,50,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,31,47,31,12,31,18,45,31,24,45,31,14,31,14,24,31,32,31,14,50,1,31,24,12,31,24,31,31,18,31,12,31,18,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,31,47,31,12,31,18,45,31,24,45,31,14,31,14,24,31,33,31,14,50,1,31,24,12,31,24,31,31,18,31,12,31,18,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,31,47,31,12,31,18,45,31,24,45,31,14,31,14,31,24,31,33,14,50,1,31,24,12,31,24,31,31,18,31,12,31,18,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,31,47,31,12,31,18,45,31,24,13,31,14,31,14,31,14,50,12,31,24,50,31,4,31,12,31,18,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,31,47,31,12,31,18,45,31,24,1,31,31,24,31,31,18,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,31,47,31,12,31,18,45,31,24,1,31,31,24,31,31,18,31,14,31,14,24,31,33,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,31,47,31,12,31,18,45,31,24,1,31,31,24,31,31,18,31,14,31,14,31,24,13,31,24,31,33,24,31,33,33,14,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,31,47,31,12,31,18,45,31,24,1,31,31,24,31,31,18,31,14,31,14,31,24,31,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,31,47,31,12,31,18,45,31,24,1,31,31,24,31,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,31,47,31,14,24,31,47,31,14,31,14,50,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,31,47,31,14,31,24,25,6,14,6,12,31,18,47,14,31,24,50,47,31,14,50,17,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,31,47,31,14,31,24,31,47,14,24,12,31,12,31,18,47,31,24,31,47,14,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,31,47,31,14,31,24,31,47,14,31,14,50,1,31,24,31,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,31,47,31,14,31,14,24,25,6,14,6,12,31,18,47,31,14,50,47,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,31,47,31,14,31,14,24,12,31,12,31,18,47,31,24,31,47,14,50,2,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,31,47,31,14,31,14,24,13,31,31,31,31,12,31,18,47,31,24,31,31,14,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,31,47,31,14,31,14,31,24,25,6,14,6,12,31,18,47,14,50,47,31,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,31,47,31,14,31,14,31,14,50,12,6,14,57,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,31,53,31,31,31,24,51,45,31,18,31,12,31,18,45,31,24,1,31,31,24,31,31,31,31,12,31,18,45,31,24,2,31,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,45,3,6,12,17,14,57,14,31,14,31,24,31,47,14,50,1,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,45,27,24,53,31,31,14,31,14,24,31,47,31,24,31,35,14,50,25,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,45,29,24,17,31,31,14,31,14,24,31,47,31,14,50,1,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,45,14,24,31,45,45,31,12,31,17,45,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,45,31,27,24,1,31,31,12,31,18,47,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,45,31,29,24,2,31,49,12,31,18,24,31,47,47,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,45,31,31,24,31,45,31,12,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,47,15,24,31,46,31,14,31,24,31,47,14,24,31,47,31,24,12,36,12,31,18,46,14,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,47,14,24,2,31,31,14,31,14,31,14,50,12,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,47,14,24,31,47,6,14,6,14,6,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,47,14,24,31,47,6,14,57,14,31,14,24,31,47,31,24,31,47,14,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,47,14,24,31,47,31,24,31,47,28,24,31,47,24,17,31,31,14,31,14,24,31,47,31,14,50,1,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,47,14,24,31,47,31,53,31,31,12,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,47,14,6,14,6,14,31,14,24,31,47,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,37,15,14,31,12,31,18,31,47,31,12,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,37,15,17,31,14,31,14,25,51,12,31,12,31,18,31,53,31,27,24,49,45,31,12,31,18,31,31,27,24,31,45,31,12,31,18,47,31,12,31,18,45,31,31,12,31,18,47,31,14,51,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,31,3,31,45,24,31,31,27,24,31,31,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,31,6,12,53,14,6,12,31,18,45,31,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,31,6,12,17,14,57,14,31,14,24,31,32,31,14,50,1,31,24,31,31,24,31,31,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,31,6,13,50,24,17,8,53,12,31,18,12,31,18,31,14,31,14,24,31,31,31,14,50,1,49,12,31,18,24,31,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,31,6,13,50,1,17,11,12,31,18,12,31,18,31,14,31,14,24,31,32,31,24,31,32,14,50,25,47,31,31,24,31,31,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,31,6,12,2,17,58,24,31,31,24,31,31,31,31,14,31,14,24,31,31,31,24,31,31,14,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,31,6,12,25,17,57,31,12,31,18,47,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,31,6,12,25,17,59,31,24,31,45,18,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,31,6,25,50,50,31,31,12,31,18,45,31,14,31,24,31,32,14,31,14,50,1,32,17,59,31,24,31,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,31,28,24,31,45,24,47,6,14,57,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,31,28,24,31,45,24,12,31,12,31,18,47,31,14,31,14,24,13,49,12,31,18,24,31,47,47,31,14,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,31,28,24,31,45,24,12,31,12,31,18,47,31,14,31,14,24,13,53,12,31,18,12,31,18,47,31,14,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,31,28,24,31,45,24,12,31,12,31,18,47,31,14,31,14,31,24,1,31,31,12,31,18,47,14,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,31,28,24,31,45,24,17,31,31,14,31,14,24,31,47,31,14,50,1,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,31,27,24,31,45,27,24,31,31,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,31,27,25,50,31,31,53,12,31,18,12,31,18,31,31,14,31,14,31,14,50,12,31,24,31,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,31,27,24,47,53,31,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,31,29,24,31,23,31,12,31,18,45,31,14,31,14,24,12,31,12,31,18,47,31,24,31,47,14,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,31,29,24,1,31,45,24,31,31,31,31,12,31,18,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,31,29,24,31,45,27,24,31,47,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,31,29,24,2,45,31,24,31,31,24,31,31,31,31,12,31,18,31,14,31,14,31,24,31,32,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,31,36,24,31,31,24,31,31,31,14,31,14,24,2,29,24,31,45,31,12,31,18,47,31,14,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,31,14,31,12,31,18,45,31,24,25,45,31,12,31,18,31,14,31,14,31,14,24,31,23,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,31,14,31,27,24,12,31,12,31,18,47,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,31,14,31,45,24,51,31,31,14,31,12,31,22,45,31,12,31,18,31,14,31,14,24,50,47,31,31,24,31,23,14,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,31,14,31,45,24,51,31,31,14,31,12,31,22,45,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,31,14,31,45,6,12,51,17,57,4,53,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,31,14,31,45,31,12,31,18,31,14,31,14,31,14,50,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,31,14,31,45,31,12,31,18,31,31,12,31,18,45,8,14,6,14,31,14,31,24,31,23,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,31,14,31,47,31,14,31,14,31,14,50,12,47,31,29,24,31,47,31,45,31,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,31,31,3,31,31,31,31,12,31,18,45,31,14,31,14,24,12,31,12,31,18,47,31,14,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,31,31,12,1,14,57,12,31,18,47,6,12,2,14,6,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,31,31,12,31,18,29,24,1,31,12,31,17,31,4,31,12,31,18,45,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,31,31,12,31,18,45,24,25,31,27,24,31,47,31,47,31,14,24,31,35,31,24,17,31,12,31,18,45,31,27,24,31,47,31,47,14,24,31,35,31,24,17,31,12,31,18,45,31,27,24,31,47,31,47,14,51,50,25,35,0,0,0,0,0,0,0
3642,31,31,12,31,18,45,24,1,31,31,12,31,18,47,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,31,31,12,31,18,45,29,24,17,31,31,14,31,14,24,31,47,31,14,50,1,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,31,31,12,31,18,45,31,24,17,31,31,14,31,14,24,31,33,31,14,50,1,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,31,31,12,31,18,45,31,24,47,31,31,53,24,31,31,12,31,18,18,31,12,31,18,45,31,14,24,31,33,31,14,31,14,50,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,31,31,12,31,18,45,31,24,1,45,31,24,31,31,18,31,14,31,14,24,31,23,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,31,31,12,31,18,45,31,14,24,31,31,31,14,24,25,47,31,31,12,31,18,47,31,14,50,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,31,31,12,31,18,45,31,14,31,14,24,14,47,31,27,24,31,47,31,45,31,24,31,31,31,31,14,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,31,31,12,31,18,45,31,14,31,14,24,14,53,12,31,18,12,31,18,45,22,24,31,31,31,31,14,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,31,31,12,31,18,45,31,14,31,14,31,14,50,12,31,12,31,18,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,31,31,12,31,18,45,45,31,12,31,18,31,31,31,12,31,18,45,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,31,31,12,31,18,45,53,12,31,18,12,31,18,31,14,31,14,25,50,50,45,31,12,31,22,45,31,12,31,18,31,24,31,31,24,31,31,31,31,14,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,31,31,12,31,18,47,45,24,12,31,24,31,31,18,53,12,31,18,12,31,18,31,14,31,14,24,31,32,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,31,31,24,31,31,24,31,31,31,12,31,18,45,45,31,12,31,18,31,31,31,47,31,14,31,14,24,31,32,31,14,50,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,31,31,24,31,31,24,31,31,31,14,31,24,45,6,14,24,50,57,4,31,24,31,45,22,14,31,24,13,31,24,31,31,24,31,31,31,14,50,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,31,31,24,31,31,24,31,31,31,14,31,14,24,31,47,31,24,2,31,36,24,31,31,24,31,31,31,14,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,31,31,24,31,31,24,31,31,31,14,31,14,24,25,47,31,31,12,31,18,47,31,24,31,32,14,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,31,31,24,31,31,24,31,31,45,31,12,31,18,31,12,31,18,45,8,14,6,14,31,14,24,31,23,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,31,31,24,31,31,24,31,31,45,31,12,31,18,31,12,31,18,45,45,31,12,31,18,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,31,31,24,31,31,24,31,31,45,31,12,31,18,31,53,6,12,51,17,57,4,45,31,14,31,14,24,31,33,31,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,31,31,24,31,31,24,31,31,45,31,29,24,31,47,31,14,31,24,31,32,14,24,31,45,31,24,31,32,14,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,31,31,24,31,31,24,31,31,45,31,29,24,31,47,31,14,31,14,24,31,47,31,24,50,31,47,14,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,31,31,24,31,31,24,31,31,45,31,29,24,31,47,31,14,31,14,31,14,50,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,31,31,24,31,31,24,3,31,31,12,31,18,45,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,31,31,24,31,31,24,47,53,31,31,14,31,14,31,14,50,12,29,24,31,45,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,31,31,24,31,31,30,24,31,45,24,12,31,12,31,18,47,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,31,31,24,31,31,29,24,45,8,14,57,14,31,14,31,14,50,12,47,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,31,31,24,31,31,17,47,31,27,24,31,31,29,24,47,47,31,31,14,31,14,31,14,50,12,31,24,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,31,31,24,31,31,31,12,31,18,45,31,31,31,31,14,31,14,31,14,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,31,31,24,31,31,31,25,50,25,45,31,12,31,18,31,14,31,14,24,13,31,24,31,31,24,31,31,31,31,14,50,2,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,31,31,24,31,31,31,24,53,45,31,12,31,18,47,31,31,14,31,14,31,14,50,12,31,12,31,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
